Timestamp,Latitude,Longitude,Class,Observer,ObserverSi,Water Type Chopper,Water Type Satellite,transectNu,permanence,ID,Wet Dry Chopper,Wet Dry Satellite
2024-05-12,-12.96104,134.7319,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.94075,134.7201,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.9049,134.6967,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.88761,134.6856,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.86564,134.6736,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.83546,134.6555,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.81484,134.6443,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.76122,134.607,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.76165,134.5691,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.76145,134.5577,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.76015,134.4667,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.75988,134.4589,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.75951,134.4533,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.77001,134.4287,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.77671,134.4158,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.77886,134.4119,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.82947,134.323,1,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.83496,134.313,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84492,134.3155,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84605,134.3462,1,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84596,134.3559,1,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84598,134.3661,1,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84614,134.4108,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84858,134.4932,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84845,134.5464,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84916,134.5681,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.84992,134.6543,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.85243,134.9005,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.93612,135.0291,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.94952,134.908,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.94964,134.8164,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.97407,134.7895,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.99493,134.7978,1,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.99898,134.7992,1,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-13.12284,134.8402,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-13.13799,134.849,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.87936,134.9987,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.87936,134.9987,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.87936,134.9987,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.98825,134.6917,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.95952,134.6706,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.91838,134.4648,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.91662,134.4568,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.91115,134.4347,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-12.90375,134.3993,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-13.51042,134.3199,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-12,-13.53604,134.3177,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.61632,134.3627,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.50734,134.4829,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.50198,134.4878,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.49939,134.4899,3,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.49257,134.4955,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.48073,134.5053,2,Holly  Lourie,Front Left,Spring,Spring,M26,I or NP, ,,Wet
2024-05-13,-13.43154,134.5574,2,Holly  Lourie,Front Left,Melaleuca swamp,Melaleuca swamp,M26,I,W507,,Dry
2024-05-13,-13.40788,134.5821,2,Holly  Lourie,Front Left,,Melaleuca swamp,M26,I, ,,Dry
2024-05-13,-13.39618,134.5926,2,Holly  Lourie,Front Left,Melaleuca swamp,Melaleuca swamp,M26,I,RA534,,Dry
2024-05-13,-13.37523,134.6172,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.33095,134.6672,2,Holly  Lourie,Front Left,Melaleuca swamp,Melaleuca swamp,M26,NP or P,W593,,Wet
2024-05-13,-13.2549,134.7476,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.2526,134.7498,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.19033,134.816,2,Holly  Lourie,Front Left,Spring,Spring,M26,P, ,,Wet
2024-05-13,-13.1681,134.8398,2,Holly  Lourie,Front Left,Spring,Spring,M26,I, ,,Dry
2024-05-13,-13.16013,134.8446,2,Holly  Lourie,Front Left,, ,M26,,,,
2024-05-13,-13.11263,134.7388,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.11214,134.7367,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.08248,134.6218,3,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.07792,134.6065,2,Holly  Lourie,Front Left,Melaleuca Swamp,Melaleuca Swamp,M22,I,W999,,Dry
2024-05-13,-13.06954,134.5783,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.06786,134.5726,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.06482,134.556,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.06246,134.5419,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.04998,134.4079,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.05023,134.3881,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.05009,134.3781,2,Holly  Lourie,Front Left,Spring,Spring,M22,P, ,,Wet
2024-05-13,-13.0492,134.3146,3,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.04858,133.9968,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.04828,133.9818,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.04844,133.9607,2,Holly  Lourie,Front Left,Spring,River/Spring,M22,P,W1060,,Wet
2024-05-13,-13.04611,133.9641,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.99801,134.0639,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.99635,134.0742,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.99014,134.0961,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.989,134.0996,2,Holly  Lourie,Front Left,Spring,Spring,M22,I or NP, ,,Dry
2024-05-13,-12.9883,134.1019,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94534,134.3336,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94508,134.3653,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.945,134.3721,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94499,134.3745,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94499,134.3787,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94545,134.4017,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.9456,134.422,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94516,134.4504,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94501,134.4552,3,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94477,134.4623,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94733,134.494,3,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94724,134.5014,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94743,134.5175,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94749,134.5223,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94766,134.5313,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94756,134.608,1,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94866,134.6936,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94832,134.706,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94813,134.7222,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.94837,134.7295,2,Holly  Lourie,Front Left,Melaleuca Swamp/Spring,Melaleuca Swamp/Spring,M22,P, ,,Wet
2024-05-13,-12.95711,134.7834,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.97238,134.789,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-12.98966,134.7956,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.07461,134.8278,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.21864,134.7363,3,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.23241,134.7143,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.28404,134.6273,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.29925,134.6046,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-13,-13.39651,134.4661,2,Holly  Lourie,Front Left,, ,M22,,,,
2024-05-08,-13.75377,133.9015,2,Andrew Hoskins,Back Right,, ,M06,,,,
2024-05-08,-13.75365,133.8883,2,Andrew Hoskins,Back Right,, ,M06,,,,
2024-05-08,-13.75278,133.7576,2,Andrew Hoskins,Back Right,, ,M06,,,,
2024-05-08,-13.77992,134.1727,1,Andrew Hoskins,Back Right,, ,SW01,,,,
2024-05-11,-13.45397,134.8366,2,Andrew Hoskins,Back Right,, ,M12,,,,
2024-05-11,-13.4545,134.9399,1,Andrew Hoskins,Back Right,, ,M12,,,,
2024-05-11,-13.35253,134.8986,2,Andrew Hoskins,Back Right,,River,M14,I or NP, ,,Dry
2024-05-11,-13.5409,134.3921,3,Andrew Hoskins,Back Right,, ,M14,,,,
